Real,Prediccion,Riesgo
9.66666666666667,10.242336,BAJO (Bueno)
7.91666666666667,8.703312,BAJO (Bueno)
53.0,54.281986,ALTO (Dañino Sensible)
42.0833333333333,43.777054,ALTO (Dañino Sensible)
8.58333333333333,9.101353,BAJO (Bueno)
8.83333333333333,8.942965,BAJO (Bueno)
17.1666666666667,17.131773,MEDIO (Moderado)
30.0833333333333,32.016792,MEDIO (Moderado)
30.6666666666667,31.10379,MEDIO (Moderado)
0.0,2.1440656,BAJO (Bueno)
21.6666666666667,22.720997,MEDIO (Moderado)
19.8333333333333,16.330923,MEDIO (Moderado)
33.2883959044369,35.007576,MEDIO (Moderado)
2.5,3.4997232,BAJO (Bueno)
3.33333333333333,3.3234324,BAJO (Bueno)
6.38461538461539,7.6014214,BAJO (Bueno)
24.8333333333333,26.655104,MEDIO (Moderado)
1.08333333333333,2.8142762,BAJO (Bueno)
3.58333333333333,4.3541646,BAJO (Bueno)
6.08333333333333,7.32112,BAJO (Bueno)
33.1666666666667,35.079254,MEDIO (Moderado)
20.2307692307692,21.438267,MEDIO (Moderado)
10.416666666666702,10.842631,BAJO (Bueno)
24.5833333333333,26.417492,MEDIO (Moderado)
50.1666666666667,49.90287,ALTO (Dañino Sensible)
49.0,51.31499,ALTO (Dañino Sensible)
3.25,3.95091,BAJO (Bueno)
19.0833333333333,19.616873,MEDIO (Moderado)
22.9166666666667,24.029919,MEDIO (Moderado)
24.749999999999996,26.343182,MEDIO (Moderado)
34.5833333333333,36.318836,ALTO (Dañino Sensible)
27.0,28.866669,MEDIO (Moderado)
3.0,4.665085,BAJO (Bueno)
35.75,37.139904,ALTO (Dañino Sensible)
7.08333333333333,7.4949837,BAJO (Bueno)
6.72727272727273,7.752815,BAJO (Bueno)
19.5,20.095861,MEDIO (Moderado)
52.08333333333329,53.261158,ALTO (Dañino Sensible)
19.0,18.94557,MEDIO (Moderado)
4.25,4.9939485,BAJO (Bueno)
57.75,59.888474,MUY ALTO (Dañino)
0.0,1.5610013,BAJO (Bueno)
23.083333333333304,24.02876,MEDIO (Moderado)
2.66666666666667,4.3435826,BAJO (Bueno)
5.0,5.9784284,BAJO (Bueno)
27.0833333333333,28.830011,MEDIO (Moderado)
29.5833333333333,31.946257,MEDIO (Moderado)
24.461538461538503,25.654808,MEDIO (Moderado)
16.0,15.805452,MEDIO (Moderado)
3.4999999999999996,3.88888,BAJO (Bueno)
15.5833333333333,16.40194,MEDIO (Moderado)
35.2222222222222,34.44835,MEDIO (Moderado)
1.5,2.8100734,BAJO (Bueno)
35.3333333333333,37.939358,ALTO (Dañino Sensible)
5.58333333333333,6.7701883,BAJO (Bueno)
11.6666666666667,12.508014,MEDIO (Moderado)
32.6666666666667,34.56894,MEDIO (Moderado)
13.9166666666667,16.028137,MEDIO (Moderado)
2.83333333333333,4.669206,BAJO (Bueno)
0.0,2.3850052,BAJO (Bueno)
17.3333333333333,17.630377,MEDIO (Moderado)
35.5833333333333,37.936195,ALTO (Dañino Sensible)
45.39999999999999,47.339134,ALTO (Dañino Sensible)
32.2307692307692,34.14783,MEDIO (Moderado)
45.91666666666669,47.574867,ALTO (Dañino Sensible)
19.3333333333333,19.357185,MEDIO (Moderado)
20.25,20.42649,MEDIO (Moderado)
20.499999999999996,21.656088,MEDIO (Moderado)
11.5833333333333,12.447702,MEDIO (Moderado)
32.5,34.194492,MEDIO (Moderado)
4.33333333333333,4.816989,BAJO (Bueno)
4.0,4.448561,BAJO (Bueno)
2.08333333333333,4.1288233,BAJO (Bueno)
0.0,1.2541825,BAJO (Bueno)
25.4166666666667,27.06895,MEDIO (Moderado)
8.08333333333333,8.395947,BAJO (Bueno)
45.0833333333333,47.16048,ALTO (Dañino Sensible)
68.0,67.193985,MUY ALTO (Dañino)
15.25,15.064676,MEDIO (Moderado)
24.8333333333333,25.585876,MEDIO (Moderado)
70.0833333333333,69.719376,MUY ALTO (Dañino)
4.41666666666667,5.9943514,BAJO (Bueno)
13.999999999999998,14.434624,MEDIO (Moderado)
41.25,43.74448,ALTO (Dañino Sensible)
5.75,6.8207364,BAJO (Bueno)
58.6666666666667,59.586285,MUY ALTO (Dañino)
10.166666666666702,10.822647,BAJO (Bueno)
5.25,5.536202,BAJO (Bueno)
1.5,2.2304754,BAJO (Bueno)
66.5833333333333,66.637184,MUY ALTO (Dañino)
22.1666666666667,23.58937,MEDIO (Moderado)
2.83333333333333,4.125971,BAJO (Bueno)
4.58333333333333,5.1655354,BAJO (Bueno)
56.5,57.526936,MUY ALTO (Dañino)
36.5833333333333,37.410786,ALTO (Dañino Sensible)
8.41666666666667,8.815551,BAJO (Bueno)
12.25,13.002526,MEDIO (Moderado)
5.0,5.9242673,BAJO (Bueno)
17.5,17.623,MEDIO (Moderado)
31.250000000000004,33.93221,MEDIO (Moderado)
20.9166666666667,21.909441,MEDIO (Moderado)
21.75,23.056862,MEDIO (Moderado)
52.25,53.967937,ALTO (Dañino Sensible)
0.0,1.3921007,BAJO (Bueno)
89.1666666666667,92.40787,MUY ALTO (Dañino)
7.25,8.358157,BAJO (Bueno)
19.5,19.769526,MEDIO (Moderado)
21.5,22.646122,MEDIO (Moderado)
4.46153846153846,4.8768525,BAJO (Bueno)
16.9166666666667,16.977049,MEDIO (Moderado)
3.66666666666667,4.359542,BAJO (Bueno)
17.25,18.44595,MEDIO (Moderado)
18.1666666666667,18.188726,MEDIO (Moderado)
68.1666666666667,68.41719,MUY ALTO (Dañino)
0.0,1.4594289,BAJO (Bueno)
20.499999999999996,21.917389,MEDIO (Moderado)
2.25,3.9093096,BAJO (Bueno)
21.0,22.255163,MEDIO (Moderado)
15.5833333333333,14.84749,MEDIO (Moderado)
14.5,14.684593,MEDIO (Moderado)
14.249999999999998,15.10963,MEDIO (Moderado)
9.41666666666667,9.991629,BAJO (Bueno)
8.16666666666667,6.824074,BAJO (Bueno)
4.08333333333333,5.6445217,BAJO (Bueno)
56.75,57.6134,MUY ALTO (Dañino)
0.0,1.4469767,BAJO (Bueno)
0.0,1.376276,BAJO (Bueno)
14.75,15.571542,MEDIO (Moderado)
5.666666666666669,6.846442,BAJO (Bueno)
6.08333333333333,6.777812,BAJO (Bueno)
10.416666666666702,11.620901,BAJO (Bueno)
6.08333333333333,6.8441987,BAJO (Bueno)
80.5833333333333,81.40339,MUY ALTO (Dañino)
22.3333333333333,23.045376,MEDIO (Moderado)
0.666666666666667,3.0270426,BAJO (Bueno)
14.0833333333333,14.938314,MEDIO (Moderado)
0.0,2.3641713,BAJO (Bueno)
3.9166666666666696,5.0281014,BAJO (Bueno)
18.5833333333333,19.398165,MEDIO (Moderado)
52.08333333333329,53.276917,ALTO (Dañino Sensible)
4.41666666666667,5.988163,BAJO (Bueno)
3.0833333333333304,4.722099,BAJO (Bueno)
0.0,1.9082435,BAJO (Bueno)
11.1666666666667,12.351134,MEDIO (Moderado)
14.9166666666667,14.759911,MEDIO (Moderado)
0.0,1.984772,BAJO (Bueno)
14.8333333333333,15.491246,MEDIO (Moderado)
0.0,2.371311,BAJO (Bueno)
0.0,1.7556201,BAJO (Bueno)
13.3,13.867153,MEDIO (Moderado)
1.91666666666667,2.9737,BAJO (Bueno)
68.25,69.02179,MUY ALTO (Dañino)
37.4166666666667,38.404564,ALTO (Dañino Sensible)
2.16666666666667,3.330152,BAJO (Bueno)
4.66666666666667,6.083905,BAJO (Bueno)
0.0,2.0429456,BAJO (Bueno)
18.1666666666667,18.324116,MEDIO (Moderado)
4.66666666666667,5.0896645,BAJO (Bueno)
9.84615384615385,9.722715,BAJO (Bueno)
3.41666666666667,4.8115993,BAJO (Bueno)
20.8333333333333,21.499458,MEDIO (Moderado)
9.75,9.869631,BAJO (Bueno)
35.2996515679443,37.385963,ALTO (Dañino Sensible)
17.8333333333333,18.862032,MEDIO (Moderado)
71.8333333333333,72.73051,MUY ALTO (Dañino)
38.6666666666667,40.957367,ALTO (Dañino Sensible)
1.5,3.5688097,BAJO (Bueno)
0.583333333333333,1.9611745,BAJO (Bueno)
62.875,63.66316,MUY ALTO (Dañino)
1.3333333333333302,3.5051596,BAJO (Bueno)
16.1666666666667,15.9077835,MEDIO (Moderado)
3.33333333333333,4.011556,BAJO (Bueno)
45.4166666666667,46.645992,ALTO (Dañino Sensible)
29.8333333333333,31.71292,MEDIO (Moderado)
3.16666666666667,4.9931808,BAJO (Bueno)
18.25,18.301397,MEDIO (Moderado)
4.58333333333333,6.1930046,BAJO (Bueno)
22.3333333333333,23.83428,MEDIO (Moderado)
27.999999999999996,29.952818,MEDIO (Moderado)
22.1666666666667,22.864244,MEDIO (Moderado)
21.0,22.057276,MEDIO (Moderado)
2.25,3.3060732,BAJO (Bueno)
30.6142322097378,31.92652,MEDIO (Moderado)
16.9166666666667,17.685017,MEDIO (Moderado)
3.83333333333333,5.375789,BAJO (Bueno)
1.3333333333333302,2.2712622,BAJO (Bueno)
15.4166666666667,15.709805,MEDIO (Moderado)
36.25,38.17303,ALTO (Dañino Sensible)
71.1666666666667,71.38041,MUY ALTO (Dañino)
6.41666666666667,6.6558003,BAJO (Bueno)
19.6666666666667,19.835848,MEDIO (Moderado)
35.25,37.297806,ALTO (Dañino Sensible)
16.5555555555556,17.1442,MEDIO (Moderado)
37.0833333333333,38.949448,ALTO (Dañino Sensible)
5.33333333333333,6.4162807,BAJO (Bueno)
32.0,34.335182,MEDIO (Moderado)
23.8333333333333,24.738731,MEDIO (Moderado)
48.272727272727295,49.300213,ALTO (Dañino Sensible)
1.8333333333333302,8.458869,BAJO (Bueno)
5.666666666666669,6.084485,BAJO (Bueno)
1.16666666666667,2.8276937,BAJO (Bueno)
12.3333333333333,13.148034,MEDIO (Moderado)
63.25,63.1438,MUY ALTO (Dañino)
27.500000000000004,29.344599,MEDIO (Moderado)
11.1666666666667,12.424182,MEDIO (Moderado)
2.66666666666667,4.1414104,BAJO (Bueno)
21.0,21.317007,MEDIO (Moderado)
9.41666666666667,9.277475,BAJO (Bueno)
30.5454545454545,31.406082,MEDIO (Moderado)
28.25,27.237143,MEDIO (Moderado)
14.5833333333333,14.760508,MEDIO (Moderado)
6.08333333333333,6.595472,BAJO (Bueno)
1.8333333333333302,3.204295,BAJO (Bueno)
4.25,5.852267,BAJO (Bueno)
64.0833333333333,62.82225,MUY ALTO (Dañino)
14.5833333333333,14.553807,MEDIO (Moderado)
25.5833333333333,26.731377,MEDIO (Moderado)
24.749999999999996,25.549753,MEDIO (Moderado)
50.0,51.140446,ALTO (Dañino Sensible)
4.41666666666667,5.837114,BAJO (Bueno)
41.06902356902359,42.581806,ALTO (Dañino Sensible)
17.1666666666667,17.694757,MEDIO (Moderado)
12.6666666666667,13.441734,MEDIO (Moderado)
25.3333333333333,26.332703,MEDIO (Moderado)
12.4166666666667,12.58902,MEDIO (Moderado)
3.58333333333333,4.6137333,BAJO (Bueno)
5.91666666666667,7.2018547,BAJO (Bueno)
2.25,4.7772093,BAJO (Bueno)
10.0,10.142767,BAJO (Bueno)
20.499999999999996,21.578688,MEDIO (Moderado)
24.916666666666696,26.33427,MEDIO (Moderado)
2.41666666666667,3.429481,BAJO (Bueno)
8.91666666666667,9.901729,BAJO (Bueno)
2.16666666666667,2.9779534,BAJO (Bueno)
26.5833333333333,27.345758,MEDIO (Moderado)
0.0,1.7993461,BAJO (Bueno)
9.16666666666667,9.363538,BAJO (Bueno)
6.92307692307692,8.0553055,BAJO (Bueno)
16.0833333333333,15.699487,MEDIO (Moderado)
36.9166666666667,39.045143,ALTO (Dañino Sensible)
36.6666666666667,38.924458,ALTO (Dañino Sensible)
8.41666666666667,9.18719,BAJO (Bueno)
19.4166666666667,20.081741,MEDIO (Moderado)
4.5,6.0399694,BAJO (Bueno)
19.5,20.554333,MEDIO (Moderado)
14.3333333333333,15.187117,MEDIO (Moderado)
28.166666666666703,28.257019,MEDIO (Moderado)
11.3333333333333,12.325597,MEDIO (Moderado)
4.5,6.0858984,BAJO (Bueno)
0.0,1.2857163,BAJO (Bueno)
1.16666666666667,2.6349983,BAJO (Bueno)
52.3333333333333,52.98222,ALTO (Dañino Sensible)
2.16666666666667,3.1227512,BAJO (Bueno)
21.25,22.755627,MEDIO (Moderado)
22.1666666666667,23.191267,MEDIO (Moderado)
65.0909090909091,65.81752,MUY ALTO (Dañino)
1.0,2.414351,BAJO (Bueno)
2.75,4.8602047,BAJO (Bueno)
21.25,21.758484,MEDIO (Moderado)
29.6904761904762,31.981926,MEDIO (Moderado)
4.0,5.456696,BAJO (Bueno)
1.25,0.54598564,BAJO (Bueno)
65.1666666666667,63.952595,MUY ALTO (Dañino)
30.3333333333333,32.89894,MEDIO (Moderado)
29.25,31.315727,MEDIO (Moderado)
1.8333333333333302,4.0211387,BAJO (Bueno)
29.6666666666667,31.041504,MEDIO (Moderado)
4.58333333333333,4.1197143,BAJO (Bueno)
51.9166666666667,52.10502,ALTO (Dañino Sensible)
2.83333333333333,3.593554,BAJO (Bueno)
21.0,21.49649,MEDIO (Moderado)
21.75,22.64306,MEDIO (Moderado)
23.916666666666703,25.706081,MEDIO (Moderado)
3.0833333333333304,3.7262259,BAJO (Bueno)
21.4166666666667,22.70927,MEDIO (Moderado)
2.75,4.437495,BAJO (Bueno)
14.75,14.70387,MEDIO (Moderado)
10.166666666666702,11.19611,BAJO (Bueno)
9.5,9.54627,BAJO (Bueno)
1.91666666666667,3.353552,BAJO (Bueno)
20.8333333333333,21.239086,MEDIO (Moderado)
0.0,1.4203559,BAJO (Bueno)
29.5833333333333,31.924713,MEDIO (Moderado)
8.66666666666667,8.763133,BAJO (Bueno)
24.1666666666667,24.855618,MEDIO (Moderado)
7.666666666666669,8.6561365,BAJO (Bueno)
9.75,10.348807,BAJO (Bueno)
20.272727272727302,21.047447,MEDIO (Moderado)
20.1666666666667,20.866177,MEDIO (Moderado)
6.83333333333333,8.382291,BAJO (Bueno)
3.41666666666667,4.843872,BAJO (Bueno)
27.75,30.05233,MEDIO (Moderado)
28.8333333333333,29.711288,MEDIO (Moderado)
3.0833333333333304,4.617144,BAJO (Bueno)
4.91666666666667,6.2841277,BAJO (Bueno)
19.0,19.97353,MEDIO (Moderado)
12.5,12.812922,MEDIO (Moderado)
43.4166666666667,45.45757,ALTO (Dañino Sensible)
17.75,18.666653,MEDIO (Moderado)
55.9166666666667,55.940937,MUY ALTO (Dañino)
34.1666666666667,35.857925,ALTO (Dañino Sensible)
2.9166666666666696,3.5867815,BAJO (Bueno)
20.1666666666667,21.8387,MEDIO (Moderado)
0.0,2.251521,BAJO (Bueno)
29.625000000000004,31.102095,MEDIO (Moderado)
8.58333333333333,8.637924,BAJO (Bueno)
1.91666666666667,3.4600205,BAJO (Bueno)
62.4166666666667,60.87244,MUY ALTO (Dañino)
3.41666666666667,3.4229455,BAJO (Bueno)
13.0833333333333,14.211331,MEDIO (Moderado)
59.6666666666667,60.55189,MUY ALTO (Dañino)
11.5,11.920963,BAJO (Bueno)
1.6666666666666698,3.4688525,BAJO (Bueno)
3.58333333333333,5.1676493,BAJO (Bueno)
10.5,10.859642,BAJO (Bueno)
80.75,82.191956,MUY ALTO (Dañino)
3.0,4.171401,BAJO (Bueno)
6.83333333333333,7.1968575,BAJO (Bueno)
15.8333333333333,16.161097,MEDIO (Moderado)
2.0,3.7833452,BAJO (Bueno)
16.5833333333333,17.650108,MEDIO (Moderado)
10.249999999999998,10.994482,BAJO (Bueno)
0.0,8.413569,BAJO (Bueno)
42.75,44.193596,ALTO (Dañino Sensible)
0.0,2.0393252,BAJO (Bueno)
19.0,19.880062,MEDIO (Moderado)
0.0,2.4601858,BAJO (Bueno)
0.0,1.2490962,BAJO (Bueno)
10.3333333333333,10.907901,BAJO (Bueno)
31.0,32.8019,MEDIO (Moderado)
9.25,7.721956,BAJO (Bueno)
2.63636363636364,4.3708124,BAJO (Bueno)
14.785714285714299,14.889175,MEDIO (Moderado)
3.41666666666667,4.9061813,BAJO (Bueno)
27.9166666666667,30.169779,MEDIO (Moderado)
3.4999999999999996,3.4729326,BAJO (Bueno)
54.4166666666667,55.168884,ALTO (Dañino Sensible)
6.999999999999999,7.731475,BAJO (Bueno)
19.25,19.498762,MEDIO (Moderado)
6.5,7.278306,BAJO (Bueno)
19.0833333333333,18.486286,MEDIO (Moderado)
44.75,46.956738,ALTO (Dañino Sensible)
19.1666666666667,19.915436,MEDIO (Moderado)
4.16666666666667,4.550425,BAJO (Bueno)
21.9166666666667,22.674166,MEDIO (Moderado)
63.5833333333333,63.313927,MUY ALTO (Dañino)
2.08333333333333,3.9194171,BAJO (Bueno)
54.5,55.01291,ALTO (Dañino Sensible)
34.9166666666667,36.733616,ALTO (Dañino Sensible)
42.8333333333333,45.08418,ALTO (Dañino Sensible)
22.4166666666667,23.057673,MEDIO (Moderado)
7.75,7.4813557,BAJO (Bueno)
43.6666666666667,45.54204,ALTO (Dañino Sensible)
21.3333333333333,22.005072,MEDIO (Moderado)
11.6666666666667,12.574374,MEDIO (Moderado)
30.9166666666667,33.4823,MEDIO (Moderado)
4.5,5.039771,BAJO (Bueno)
3.66666666666667,5.1195974,BAJO (Bueno)
0.0,2.0387862,BAJO (Bueno)
7.83333333333333,8.151705,BAJO (Bueno)
68.25,68.82828,MUY ALTO (Dañino)
2.58333333333333,4.391622,BAJO (Bueno)
11.6666666666667,12.56307,MEDIO (Moderado)
27.4166666666667,28.730085,MEDIO (Moderado)
65.6666666666667,65.46732,MUY ALTO (Dañino)
5.91666666666667,6.13913,BAJO (Bueno)
5.83333333333333,6.112572,BAJO (Bueno)
22.1666666666667,23.098595,MEDIO (Moderado)
8.08333333333333,8.116165,BAJO (Bueno)
6.5833333333333295,7.749211,BAJO (Bueno)
3.33333333333333,3.382326,BAJO (Bueno)
7.63636363636364,8.363783,BAJO (Bueno)
16.9166666666667,17.67715,MEDIO (Moderado)
14.8333333333333,15.980996,MEDIO (Moderado)
10.0,9.882533,BAJO (Bueno)
2.25,3.6458075,BAJO (Bueno)
1.0,3.2519627,BAJO (Bueno)
9.08333333333333,10.292236,BAJO (Bueno)
19.9166666666667,20.198116,MEDIO (Moderado)
14.0833333333333,14.978071,MEDIO (Moderado)
7.08333333333333,7.529257,BAJO (Bueno)
9.83333333333333,10.806131,BAJO (Bueno)
34.25,31.482464,MEDIO (Moderado)
11.75,11.834985,BAJO (Bueno)
25.25,28.090204,MEDIO (Moderado)
12.5833333333333,13.051351,MEDIO (Moderado)
30.9166666666667,32.770668,MEDIO (Moderado)
10.285714285714302,10.743527,BAJO (Bueno)
0.0,2.1703277,BAJO (Bueno)
0.0,2.6909347,BAJO (Bueno)
72.1,71.796906,MUY ALTO (Dañino)
2.8,3.6620991,BAJO (Bueno)
74.25,75.00253,MUY ALTO (Dañino)
7.08333333333333,7.393344,BAJO (Bueno)
0.0,1.4966712,BAJO (Bueno)
5.75,7.396307,BAJO (Bueno)
6.5833333333333295,7.0651374,BAJO (Bueno)
37.0833333333333,38.63239,ALTO (Dañino Sensible)
21.0,21.89727,MEDIO (Moderado)
0.0,1.9329554,BAJO (Bueno)
23.8333333333333,25.251324,MEDIO (Moderado)
6.5,7.625777,BAJO (Bueno)
22.6666666666667,23.26864,MEDIO (Moderado)
19.5833333333333,20.286852,MEDIO (Moderado)
10.166666666666702,10.974912,BAJO (Bueno)
6.5833333333333295,7.01329,BAJO (Bueno)
10.5,11.500915,BAJO (Bueno)
0.0,1.242929,BAJO (Bueno)
0.0,2.325569,BAJO (Bueno)
24.5833333333333,25.91878,MEDIO (Moderado)
0.0,1.8204737,BAJO (Bueno)
1.91666666666667,3.5783396,BAJO (Bueno)
6.5833333333333295,6.88164,BAJO (Bueno)
18.75,18.926748,MEDIO (Moderado)
22.5,25.140415,MEDIO (Moderado)
20.0833333333333,20.891008,MEDIO (Moderado)
64.0,63.947178,MUY ALTO (Dañino)
5.08333333333333,5.4617724,BAJO (Bueno)
11.5833333333333,12.924674,MEDIO (Moderado)
80.8333333333333,82.287796,MUY ALTO (Dañino)
6.75,6.8424873,BAJO (Bueno)
0.0,1.5841726,BAJO (Bueno)
4.08333333333333,5.508221,BAJO (Bueno)
4.33333333333333,4.884618,BAJO (Bueno)
79.0,76.89698,MUY ALTO (Dañino)
24.5,25.513159,MEDIO (Moderado)
45.5,47.109978,ALTO (Dañino Sensible)
3.25,3.8676898,BAJO (Bueno)
8.33333333333333,7.8571024,BAJO (Bueno)
4.66666666666667,5.005834,BAJO (Bueno)
36.0833333333333,36.31874,ALTO (Dañino Sensible)
5.5,6.544587,BAJO (Bueno)
13.583333333333298,13.9407835,MEDIO (Moderado)
4.66666666666667,5.377628,BAJO (Bueno)
51.6429872495446,52.55844,ALTO (Dañino Sensible)
33.25,35.530647,ALTO (Dañino Sensible)
0.0,1.9885126,BAJO (Bueno)
10.416666666666702,11.190648,BAJO (Bueno)
18.0,18.537966,MEDIO (Moderado)
53.9166666666667,54.64811,ALTO (Dañino Sensible)
27.9090909090909,28.797169,MEDIO (Moderado)
16.5384615384615,16.856369,MEDIO (Moderado)
5.83333333333333,4.9075475,BAJO (Bueno)
5.0,6.094386,BAJO (Bueno)
2.08333333333333,3.0693269,BAJO (Bueno)
16.5,17.730879,MEDIO (Moderado)
1.0,2.8120618,BAJO (Bueno)
37.8333333333333,39.559654,ALTO (Dañino Sensible)
24.249999999999996,25.072977,MEDIO (Moderado)
11.9166666666667,11.21302,BAJO (Bueno)
0.0,1.5909463,BAJO (Bueno)
20.9166666666667,22.034012,MEDIO (Moderado)
2.25,4.104464,BAJO (Bueno)
16.0833333333333,16.23573,MEDIO (Moderado)
5.0,5.6416044,BAJO (Bueno)
0.0,1.569513,BAJO (Bueno)
18.1666666666667,18.885355,MEDIO (Moderado)
17.1666666666667,18.177507,MEDIO (Moderado)
24.5833333333333,26.441439,MEDIO (Moderado)
2.66666666666667,3.4921465,BAJO (Bueno)
71.9166666666667,72.551956,MUY ALTO (Dañino)
19.75,19.994854,MEDIO (Moderado)
24.416666666666703,25.969378,MEDIO (Moderado)
2.58333333333333,4.057682,BAJO (Bueno)
4.58333333333333,5.297874,BAJO (Bueno)
21.5833333333333,21.89624,MEDIO (Moderado)
13.6666666666667,14.746334,MEDIO (Moderado)
24.5833333333333,25.184973,MEDIO (Moderado)
21.166666666666696,21.38715,MEDIO (Moderado)
27.4545454545455,29.153952,MEDIO (Moderado)
7.666666666666669,8.10135,BAJO (Bueno)
33.25,35.702744,ALTO (Dañino Sensible)
60.8333333333333,61.18846,MUY ALTO (Dañino)
1.3333333333333302,3.1293323,BAJO (Bueno)
24.249999999999996,24.988438,MEDIO (Moderado)
31.7950963222417,33.19067,MEDIO (Moderado)
11.9166666666667,12.079275,MEDIO (Moderado)
1.41666666666667,2.5902998,BAJO (Bueno)
61.6153846153846,60.74549,MUY ALTO (Dañino)
22.75,23.337965,MEDIO (Moderado)
18.4166666666667,18.678371,MEDIO (Moderado)
55.66666666666671,56.98358,MUY ALTO (Dañino)
64.8333333333333,64.613434,MUY ALTO (Dañino)
19.0833333333333,19.66582,MEDIO (Moderado)
58.4166666666667,59.55432,MUY ALTO (Dañino)
10.5833333333333,11.545906,BAJO (Bueno)
53.1666666666667,52.80231,ALTO (Dañino Sensible)
25.6666666666667,27.384514,MEDIO (Moderado)
28.25,30.550627,MEDIO (Moderado)
2.08333333333333,3.0754602,BAJO (Bueno)
0.0,2.0313168,BAJO (Bueno)
24.249999999999996,25.181887,MEDIO (Moderado)
43.6666666666667,44.766293,ALTO (Dañino Sensible)
5.58333333333333,6.2387023,BAJO (Bueno)
15.75,15.753542,MEDIO (Moderado)
1.58333333333333,2.6779132,BAJO (Bueno)
20.499999999999996,21.261215,MEDIO (Moderado)
56.4166666666667,57.133472,MUY ALTO (Dañino)
19.5833333333333,19.78842,MEDIO (Moderado)
26.5833333333333,28.431524,MEDIO (Moderado)
4.0,4.619592,BAJO (Bueno)
1.3333333333333302,3.0824,BAJO (Bueno)
4.0,5.2680106,BAJO (Bueno)
15.5,16.59659,MEDIO (Moderado)
0.0,2.174427,BAJO (Bueno)
3.33333333333333,4.9044747,BAJO (Bueno)
5.58333333333333,7.082984,BAJO (Bueno)
